,open,high,low,close,volume
2021-07-21,405.11927714998365,407.3307031828911,403.8730283565818,407.19012451171875,64724400
2021-07-22,407.36814723384765,408.28645534613815,406.3842681533673,408.0428161621094,47878500
2021-07-23,409.973137588627,412.57810387739073,409.2891176794418,412.24078369140625,63766600
2021-07-26,411.6503882088871,413.26209560038063,411.6035477215418,413.2527160644531,43719200
2021-07-27,412.2126221686252,412.24073218061153,408.53941855758904,411.3692932128906,67397100
2021-07-28,411.99714163798257,412.5781010183634,409.77636464052375,411.2006530761719,52472400
2021-07-29,412.12830695326727,413.9836250033735,412.11892741688575,412.9060363769531,47435300
2021-07-30,410.33858897512397,412.35321630587856,410.20738984106623,410.90081787109375,68951200
2021-08-02,412.61549088677026,413.16834011828394,409.68255608198217,410.03863525390625,58783300
2021-08-03,410.83517582420905,413.49636182074306,408.6425090931806,413.3745422363281,58053900
2021-08-04,412.0908364864167,413.34646478534535,411.1069573898092,411.3412170410156,46732200
2021-08-05,412.5031195904007,414.0304970317783,412.18452990878626,413.9461669921875,38969700
2021-08-06,414.26478830639564,415.0518973321597,413.98365955681214,414.6302185058594,46930000
2021-08-09,414.60208735027624,414.920677039973,413.5244986888596,414.2928771972656,41222600
2021-08-10,414.74262797604996,415.52038600343246,414.05860812109773,414.8082275390625,43339300
2021-08-11,415.87644828844924,415.93266831269824,414.75199061117655,415.8389587402344,44034300
2021-08-12,415.68902682349017,417.2257837341095,414.7894778443805,417.085205078125,38909400
2021-08-13,417.5350605392358,417.8630297953268,417.0478107219428,417.84429931640625,39470300
2021-08-16,416.54171828206023,418.95926500085824,414.98623095911614,418.8280944824219,73740000
2021-08-17,416.27000163869883,416.9446705471954,413.0934557834653,416.0826110839844,92673900
2021-08-18,415.07059964436183,416.6354666486862,411.2849843863083,411.5285949707031,89351900
2021-08-19,408.8017459141539,413.36514709295125,408.6611958687614,412.16571044921875,92812200
2021-08-20,412.512527670003,415.7734038110684,412.02524927934286,415.4454345703125,72008700
2021-08-23,417.1321276721808,420.00884318252696,415.52042005494565,419.09991455078125,54973000
2021-08-24,419.76519775390625,420.2993166380276,419.2498379439889,419.76519775390625,38744700
2021-08-25,419.952627156467,421.1613864338086,419.57778881704434,420.6460266113281,40529700
2021-08-26,420.3648595615522,420.5991192042751,418.0691322205563,418.162841796875,57829600
2021-08-27,418.96864575668053,422.27639048792906,418.91242573488046,421.9015808105469,77235100
2021-08-30,422.57621940711397,424.5440058176366,422.3325802659974,423.75689697265625,48357400
2021-08-31,423.6632998149096,424.0006200110499,422.5294910274589,423.1291809082031,59300200
2021-09-01,424.0662234902461,424.5815833267058,423.11980527098797,423.35406494140625,48721400
2021-09-02,424.77831372503533,425.4623335511139,423.45708596482183,424.656494140625,42501000
2021-09-03,423.5227471397682,425.0688552215791,423.11979877975574,424.553466796875,47170500
2021-09-07,424.20669853552585,424.30040810634716,422.3607315153163,423.035400390625,51671500
2021-09-08,422.5012890564802,423.23217791852863,420.59907351191805,422.52001953125,56181900
2021-09-09,422.32334708756264,424.07560485445447,420.4680001952441,420.7116394042969,57970400
2021-09-10,422.64189201792766,423.06354222411983,417.27265062322766,417.39447021484375,89948200
2021-09-13,420.39306410434955,420.6554338015027,416.14825126016297,418.4627380371094,83738600
2021-09-14,419.9057840546144,420.1119337155956,415.31430007401667,416.2044982910156,78197100
2021-09-15,416.6260619263352,420.1774459218341,415.5203633365021,419.6808166503906,78792200
2021-09-16,419.15608350800755,420.1305829932493,416.063839190952,419.0155334472656,77786700
2021-09-17,418.2428600689456,418.665861109797,414.5766789216659,414.93389892578125,118425000
2021-09-20,408.80488950613693,410.38415094028574,403.14582633545695,408.0152587890625,166445500
2021-09-21,410.3558724154265,411.6531328768098,407.1033403647797,407.6297607421875,92526100
2021-09-22,409.9046994331068,413.64607141513255,407.7426174898221,411.6061706542969,102350100
2021-09-23,413.4767946462248,418.2146065121486,413.24178453544346,416.60711669921875,76396000
2021-09-24,414.97152508235223,418.00786655031254,414.7553054165893,417.2934265136719,62094800
2021-09-27,416.2593086333386,417.4249496091947,415.4038683828205,416.0995178222656,61371100
2021-09-28,413.32642918282806,413.65544911085703,406.98115550934745,407.7143859863281,130436300
2021-09-29,409.0961944642292,410.83527498638745,407.83654373845025,408.40057373046875,82329200
2021-09-30,409.8764821735044,410.58151260645667,403.0705975741562,403.4090270996094,140506000
2021-10-01,405.1386431605833,409.8858359543711,401.61349147576334,408.2031555175781,129240100
2021-10-04,407.037558391636,407.9399892875987,400.79567536580527,402.9389953613281,128570000
2021-10-05,404.4430001166101,409.37821255340737,403.6439886722877,407.13153076171875,90682500
2021-10-06,403.5312059070278,409.0304489893108,401.90495407806975,408.8236389160156,113032200
2021-10-07,412.1043841974191,415.1970969045478,411.92577420062315,412.3581848144531,72437500
2021-10-08,413.1290605510576,413.51448064643256,410.976359506261,411.6061706542969,74557400
2021-10-11,410.9481219621356,413.8622533457,408.5604109808945,408.626220703125,65233300
2021-10-12,409.5474309242927,409.9516414282403,406.83070028385015,407.6203308105469,71181200
2021-10-13,408.6449718376633,409.9046225853422,405.6650597065649,409.0867919921875,72974000
2021-10-14,412.7530051375808,416.11836647826146,412.2829848477017,415.96795654296875,70236800
2021-10-15,418.0830539008593,419.5025243769304,417.4626236667043,419.1358947753906,66260200
2021-10-18,417.34977745930763,420.71510979062344,416.6917376412568,420.376708984375,62213200
2021-10-19,422.00294140527114,423.6855930358415,421.3918922060494,423.61981201171875,46996800
2021-10-20,424.0805321054758,425.58460284430237,423.9677318204224,425.2837829589844,49571600
2021-10-21,424.68215501700655,426.61863646506237,424.2497443496701,426.3930358886719,41305400
2021-10-22,425.96058146063757,427.40825194853414,424.0052810402493,425.951171875,58845100
2021-10-25,427.0416019944035,428.56446303148596,425.26494034706053,428.2354431152344,45214500
2021-10-26,429.78654991386077,430.99918156529145,428.2448696453988,428.6208801269531,56075100
2021-10-27,429.0814956872959,429.7489164065924,426.6467655584889,426.72198486328125,72438000
2021-10-28,428.1507944774444,430.9145155608973,428.14141358107645,430.8393249511719,51437900
2021-10-29,428.5362813944523,432.0050333226642,428.2448711186631,431.713623046875,70162400
2021-11-01,432.7006898838901,433.07672908555327,430.72662751397496,432.456298828125,48433600
2021-11-02,432.62545072020157,434.51494135185385,432.4938312768331,434.2047119140625,48908400
2021-11-03,433.6407005054024,437.25986241274643,433.19888029300824,436.85565185546875,52509800
2021-11-04,437.4572570913363,438.9989373652711,437.10944667746986,438.9143371582031,52847100
2021-11-05,441.14219466561576,442.4300455313022,438.9237129061649,440.4371643066406,66390600
2021-11-08,441.5370209098921,442.0352412122443,440.1269602027339,440.81317138671875,50405200
2021-11-09,441.17985167362065,441.4148618185051,437.9461097849906,439.3561706542969,51149100
2021-11-10,437.6640656796384,439.35615587855733,434.3363427951768,435.82159423828125,69429700
2021-11-11,437.3162461048895,437.39146541229354,435.9437949662479,435.96258544921875,34848500
2021-11-12,437.2316954723227,439.80739763161506,436.2822452510813,439.2527770996094,53466700
2021-11-15,440.54063749790726,440.7004283336517,438.27513622509247,439.4031677246094,46980500
2021-11-16,439.1398906471806,442.2796223088453,439.0647000337654,441.1421813964844,48857500
2021-11-17,440.87897766963937,441.0575876528418,439.4501264917785,440.070556640625,47858300
2021-11-18,441.1045462451543,441.82839571024846,438.3784348342673,441.565185546875,50625600
2021-11-19,441.4524058684626,442.70267579983584,440.4089746825623,440.7756042480469,57315600
2021-11-22,442.65573171479053,445.1468335661726,439.32797995964046,439.5347900390625,72762000
2021-11-23,439.2057132997234,440.9729939884895,436.6018115031317,440.1175537109375,73206500
2021-11-24,438.1153217416672,441.4148734428188,437.2974910059745,441.29266357421875,61858800
2021-11-26,434.61831023205275,436.0847710795946,430.32231837166336,431.45037841796875,112669600
2021-11-29,436.2446690099577,438.5853610359219,434.0449773431906,436.7428894042969,86268800
2021-11-30,434.29873651759567,436.207017697208,428.0004533224309,428.244873046875,148559600
2021-12-01,433.9603158081163,436.8086374124799,423.290850257439,423.4882507324219,131939200
2021-12-02,423.7044336964784,431.54436744671597,423.3096040929344,429.9744873046875,127637800
2021-12-03,431.638417799551,432.7006394884692,422.0030024782896,426.2331848144531,137331600
